"date","actual","forecast"
"2015-01-01",0.150422022475016,0.151263758267584
"2015-02-01",0.242448556883001,0.143250808268486
"2015-03-01",0.245176963353977,0.122121401800877
"2015-04-01",0.141604962445019,0.199895436018861
"2015-05-01",0.155451584992949,0.235345518032841
"2015-06-01",0.206756169554012,0.127214133148256
"2015-07-01",0.103835751075021,0.202066662477373
"2015-08-01",0.205293685166019,0.178304014661268
"2015-09-01",0.185594324487948,0.226044601943388
"2015-10-01",0.193848944637054,0.175485672394779
"2015-11-01",0.125207672846983,0.0915748607544696
"2015-12-01",0.166700072515003,0.196703216354929
"2016-01-01",0.226315939725996,0.136046769651674
"2016-02-01",0.164013524129025,0.0995727017281538
"2016-03-01",0.259105379047941,0.200800536677712
"2016-04-01",0.23739700993799,0.115701863177558
"2016-05-01",0.162934637817003,0.138432953794551
"2016-06-01",0.116680709848982,0.0841441382986484
"2016-07-01",0.239394615512012,0.206562768101388
"2016-08-01",0.168521854206993,0.149692557089498
"2016-09-01",0.120485813316051,0.203515205119588
"2016-10-01",0.13597449465097,0.20133717999433
"2016-11-01",0.17581066640906,0.132321320999082
"2016-12-01",0.218630866864,0.139907728065099
"2017-01-01",0.211779565258929,0.182604785836615
"2017-02-01",-0.021516430267976,0.187654001908332
"2017-03-01",0.112710622460988,0.158451700084438
"2017-04-01",0.0807707884439957,0.126213564150431
"2017-05-01",0.125602191496998,0.0759744990324297
"2017-06-01",0.0948919236400059,0.150244885226196
"2017-07-01",0.218029104050022,0.194919528638938
"2017-08-01",0.109627652975952,0.113035435804143
"2017-09-01",0.282025237391004,0.0873805585193452
"2017-10-01",0.114321318395039,0.139889072896446
"2017-11-01",0.207808639015994,0.16524230012135
"2017-12-01",0.337554388041994,0.177152208475517
"2018-01-01",0.198467520593049,0.155034448751903
"2018-02-01",0.218757777938983,0.238058386917256
"2018-03-01",0.139988051739959,0.176275306203081
"2018-04-01",0.200476929583981,0.189699032166607
"2018-05-01",0.098728202304077,0.204666372678798
"2018-06-01",0.116482701901965,0.157425695077909
"2018-07-01",0.0744777861769741,0.209233503032324
"2018-08-01",0.184791019910069,0.143599657397991
"2018-09-01",0.212262178924938,0.145656333422202
"2018-10-01",0.201406051615027,0.116632166588861
"2018-11-01",0.240230182019019,0.241482455796395
"2018-12-01",0.26995440996096,0.152706319621833
"2019-01-01",0.160934373524046,0.160479983497728
"2019-02-01",0.145766764595923,0.161773517881361
"2019-03-01",0.16425884769804,0.231376757150105
"2019-04-01",0.0839351917029774,0.143266255205549
"2019-05-01",0.198873875923056,0.223929152388681
"2019-06-01",0.205696064495964,0.2136308186649
"2019-07-01",0.226498085095983,0.108365762608671
"2019-08-01",0.193463568240038,0.216394614144578
"2019-09-01",0.219889086215019,0.139774086480459
"2019-10-01",0.217900327113973,0.206808001122209
"2019-11-01",0.177587862341966,0.163602513536577
"2019-12-01",0.261292796428059,0.225643137728718
"2020-01-01",0.244904501102994,0.209697192268394
"2020-02-01",-0.118258175841035,0.214747751170438
"2020-03-01",-0.49099197736302,0.233014314392781
"2020-04-01",-0.125762972230969,0.0676949848062269
"2020-05-01",0.164514277750971,-0.503252452824352
"2020-06-01",0.577604852448044,-0.192983479077434
"2020-07-01",0.385584200340983,0.181851696624466
"2020-08-01",0.190190899512022,0.624401241135813
"2020-09-01",0.138600160788016,0.378731846215777
"2020-10-01",0.250330659737941,0.1151966830428
"2020-11-01",0.133253894260044,0.0885544326226028
"2020-12-01",0.0277388921380073,0.171337351544459
"2021-01-01",0.133039680223934,0.245184691597516
"2021-02-01",0.249710123135038,0.111143852759496
"2021-03-01",0.797319842371014,0.194354679845666
"2021-04-01",0.666932608325954,0.225440661175626
"2021-05-01",0.77785101047807,0.626327355194561
"2021-06-01",0.370699052991963,0.611184010135445
"2021-07-01",0.137001061488018,0.476741432453921
"2021-08-01",0.252707974155975,0.495963223717402
"2021-09-01",0.684748728089968,0.0248882805672334
"2021-10-01",0.623652607146052,0.196775697094123
"2021-11-01",0.636617746804014,0.349322977481622
"2021-12-01",0.551730360106983,0.746856819418364
"2022-01-01",0.506735222801957,0.391781141415352
"2022-02-01",0.27299514616006,0.524809970671506
"2022-03-01",0.493514576727971,0.338807089569984
"2022-04-01",0.537328356761968,0.417667551711818
"2022-05-01",0.672302412147019,0.444394224405247
"2022-06-01",0.363612690107029,0.554957277397287
"2022-07-01",0.507723405114024,0.523881280096698
"2022-08-01",0.571225515737961,0.47524516818728
"2022-09-01",0.36810144933801,0.239303977509613
"2022-10-01",0.311824390522997,0.488997181049743
"2022-11-01",0.371251562676989,0.438654485650463
"2022-12-01",0.414489153595987,0.273786143303969
"2023-01-01",0.465406867277007,0.253581350874074
"2023-02-01",0.336824454221052,0.39821650268933
"2023-03-01",0.447015441567,0.506469618270025
"2023-04-01",0.368987885129002,0.282907672988035
"2023-05-01",0.216913485297976,0.233209824600928
"2023-06-01",0.216443988914961,0.41946607396551
"2023-07-01",0.222112748017,0.228652893916963
"2023-08-01",0.31277130978804,0.169045113319135
"2023-09-01",0.262680422211936,0.237069673712896
"2023-10-01",0.301375976340079,0.324353153288568
