"date","actual","forecast"
"2015-01-01",1.14186025970398,1.09613287767168
"2015-02-01",1.09527398830398,0.995101945568037
"2015-03-01",1.058119116587,0.93892693577393
"2015-04-01",0.998536477720968,0.863945745402162
"2015-05-01",1.050780459913,0.738702972731974
"2015-06-01",1.02053654776704,0.995331941090025
"2015-07-01",0.980480450728027,0.953023861067078
"2015-08-01",1.102960639379,0.965470109541564
"2015-09-01",1.06168047834201,0.988062060803006
"2015-10-01",1.135191532902,1.0492615524729
"2015-11-01",1.17873959820294,1.15079572361331
"2015-12-01",1.21646656317296,1.10796784466046
"2016-01-01",1.16644720050694,1.04889597785014
"2016-02-01",1.17952587629295,0.984926385374894
"2016-03-01",1.18403420637092,0.792935116944489
"2016-04-01",1.04541464063903,0.886066953681721
"2016-05-01",0.943992125352011,1.05846678764852
"2016-06-01",0.956868153944068,0.962381886117492
"2016-07-01",1.05881831095909,0.96889738425515
"2016-08-01",1.031203260706,1.06038929360831
"2016-09-01",0.841164976231035,1.2612677525656
"2016-10-01",0.833389785375971,0.83402042546269
"2016-11-01",0.778186079168997,0.897792457157883
"2016-12-01",0.727977604256935,0.955060264776159
"2017-01-01",0.604238661032941,1.06670145464092
"2017-02-01",0.610488199824033,1.05495152079863
"2017-03-01",0.741632283067961,1.04513197909247
"2017-04-01",0.910946897997977,0.970734640491282
"2017-05-01",0.94449742794902,0.907030487691792
"2017-06-01",1.02670387546802,0.790628050463171
"2017-07-01",1.26936633987,0.85801160928281
"2017-08-01",1.24980475641303,0.687142206602763
"2017-09-01",1.35893488137606,0.93338046046307
"2017-10-01",1.21689769572502,0.52988835699184
"2017-11-01",1.30305330691396,0.797479021148555
"2017-12-01",1.19397287020204,0.854384074254398
"2018-01-01",0.972901184062014,0.856047691158387
"2018-02-01",0.848911449645939,0.817582281348271
"2018-03-01",0.814944691617026,1.01851353960689
"2018-04-01",0.887218818802005,1.10949671457912
"2018-05-01",0.888147940833051,0.930630142895076
"2018-06-01",1.02964992054799,1.08019701091107
"2018-07-01",1.18312162860699,1.32637998387052
"2018-08-01",1.26957821595406,1.11602238667512
"2018-09-01",1.23055396063991,1.19240200185005
"2018-10-01",1.18255062941302,1.20167542867336
"2018-11-01",1.06507976950097,0.80674310946848
"2018-12-01",1.023723463405,0.971404312887767
"2019-01-01",0.959465117940006,1.09454089449217
"2019-02-01",1.02502882951194,1.04509938178613
"2019-03-01",1.07272563315606,0.762968474622316
"2019-04-01",1.12835587167304,1.12932291183384
"2019-05-01",1.26232100708403,0.989943951557011
"2019-06-01",1.24103499350294,0.83450884950158
"2019-07-01",1.29663172543504,0.852537148881524
"2019-08-01",1.31503814144205,1.12360783812964
"2019-09-01",1.00331639736098,1.02662144949611
"2019-10-01",0.292435333782937,1.1401365793243
